sgan,reportdate
S00231-11SE08D-S00239-11SE08D,20000118
S00425-11SE13B-S00427-11SE13B,20000828
S00423-11SE13B-S00425-11SE13B,20080430
S00423-11SE13B-S01142-11SE13B,20120813
S00423-11SE13B-S01142-11SE13B,20130216
S01142-11SE13B-S00395-11SE13B,20111123
S01142-11SE13B-S00395-11SE13B,20070828
S00381-11SE13B-S00388-11SE13B,20050718
S00208-11SE13B-S00218-11SE13B,20050805
S00221-11SE13B-S00223-11SE13B,20070822
S00223-11SE13B-S00231-11SE13B,19981223
S01108-11SE13B-S01110-11SE13B,20001118
S00086-11SE08D-S00085-11SE08D,20090706
S00432-11SE13B-S00405-11SE13B,20020406
S00432-11SE13B-S00405-11SE13B,20081107
S00447-11SE13B-S00432-11SE13B,20031018
S00449-11SE13B-S01075-11SE13B,20130925
S00239-11SE13B-S00244-11SE13B,20001027
S00068-11SE13B-S00153-11SE13B,20120227
S00481-11SE13B-S00475-11SE13B,20080630
S00255-11SE13B-S00253-11SE13B,20120125
S00194-11NE19A-S00329-11NE19A,20110119
S00194-11NE19A-S00329-11NE19A,20140611
S00004-11NE19C-S00207-11NE19A,19991104
S00329-11NE19A-S00364-11NE19C,20140928
S00045-11NE18B-S00046-11NE18B,20041027
S00098-11NE13D-S00097-11NE13D,20090719
S00496-11NE13D-S00095-11NE13D,20101031
S00214-11NE18B-S00037-11NE18D,20070621
S00057-11NE18D-S00055-11NE18D,20090116
S00151-11SE13B-S00146-11SE13B,19990113
S00147-11SE08D-S00144-11SE08D,20130806
S00242-11SE13B-S00245-11SE13B,19990214
S00240-11SE13B-S00242-11SE13B,20070824
S00026-11SE13B-S00054-11SE13B,20080525
S00027-11SE13B-S00031-11SE13B,20050816
S00558-11SE13B-S00544-11SE13B,20000214
S00494-11SE13B-S00492-11SE13B,20000101
S00502-11SE13B-S00498-11SE13B,20010921
S00073-11SE08D-S00074-11SE08D,19991106
S00384-11SE13B-S00358-11SE13B,20050923
S00407-11SE13B-S00408-11SE13B,20070906
S00347-11SE13B-S01150-11SE13B,20130627
S00277-11NE18B-S00043-11NE18B,20020702
S00277-11NE18B-S00043-11NE18B,20101031
S00223-11NE18A-S00221-11NE18A,20000110
S00223-11NE18A-S00221-11NE18A,20101223
S00223-11NE18A-S00221-11NE18A,20120911
S00039-11NE13C-S00038-11NE13C,20110729
S00040-11NE18A-S00041-11NE18A,20031017
S00039-11NE18A-S00269-11NE18A,20120429
S00039-11NE18A-S00269-11NE18A,20040529
S00105-11NE13C-S00170-11NE13C,20120302
S00026-11NE18A-S00025-11NE18A,20090907
S00121-11SE08D-S00112-11SE08D,20020425
S00121-11SE08D-S00112-11SE08D,20081117
S00121-11SE08D-S00112-11SE08D,20090512
S00121-11SE08D-S00112-11SE08D,20090618
S00094-11SE08D-S00101-11SE08D,20000522
S00095-11SE08D-S00098-11SE08D,20140227
S00103-11SE08D-S00102-11SE08D,20050216
S00104-11SE08D-S00103-11SE08D,20000117
S00880-11SE08D-S01220-11SE08D,20140402
S00055-11SE08D-S00058-11SE08D,20130217
S00043-11SE08D-S01071-11SE08D,20041112
S00043-11NE18A-S00042-11NE18A,20110122
S00082-11NE18A-S00081-11NE18A,20120413
S00010-11NE18A-S00011-11NE18A,20001109
S00274-11NE18A-S00275-11NE18A,20000726
S00273-11NE18A-S00016-11NE18A,20031015
S00011-11NE18A-S00013-11NE18A,20000818
S00012-11NE18A-S00014-11NE18A,20031015
S00012-11NE18A-S00014-11NE18A,20141222
S00390-11NE18B-S00386-11NE18B,20060509
S00390-11NE18B-S00386-11NE18B,20060606
S00390-11NE18B-S00386-11NE18B,20060701
S00390-11NE18B-S00386-11NE18B,20071008
S00390-11NE18B-S00386-11NE18B,20090920
S00390-11NE18B-S00386-11NE18B,20120309
S00390-11NE18B-S00386-11NE18B,20121201
S00390-11NE18B-S00386-11NE18B,20130531
S00390-11NE18B-S00386-11NE18B,20140621
S00390-11NE18B-S00386-11NE18B,20110624
S00403-11NE18B-S00400-11NE18B,20120202
S00009-11NE18A-S00009-11NE18B,20140724
S00022-11NE18B-S00024-11NE18B,20060402
S00015-11NE18B-S00115-11NE13D,20061019
S00146-11NE13D-S00009-11NE18B,20070125
S00146-11NE13D-S00009-11NE18B,20080813
S00608-11SE13B-S00607-11SE13B,20130626
S00113-11SE08D-S00117-11SE08D,20080617
S00062-11SE08D-S00061-11SE08D,20021003
S00062-11SE08D-S00061-11SE08D,20131009
S00015-11SE08D-S00019-11SE08D,20041101
S00172-11SE09C-S00171-11SE09C,20100206
S00007-11SE09C-S00006-11SE09C,20140526
S00014-11SE09C-S00015-11SE09C,20091028
S00030-11SE09C-S00028-11SE09C,20121112
S00095-11NE18B-S00091-11NE18B,20100113
S00467-11NE18B-S00464-11NE18B,20130207
S00003-11SE09C-S00002-11SE09C,20090801
S00003-11SE09C-S00002-11SE09C,20091009
S00022-11SE09C-S00023-11SE09C,20140727
S00035-11SE09C-S00030-11SE09C,20111228
S00032-11SE09C-S00033-11SE09C,20070803
S00002-11SE09C-S00001-11SE09C,20121025
S00370-11SE04C-S00324-11SE04C,20010826
S00371-11SE04C-S00368-11SE04C,20031202
S00367-11SE04C-S00322-11SE04C,20100517
S00367-11SE04C-S00322-11SE04C,20120323
S00331-11SE04C-S00329-11SE04C,20000704
S00331-11SE04C-S00329-11SE04C,20000712
S00331-11SE04C-S00329-11SE04C,20000805
S00104-11NE13D-S00249-11NE13D,20050628
S00287-11NE13D-S00145-11NE13D,20130207
S00033-11NE13C-S00025-11NE13C,20080801
S00339-11SE04C-S00331-11SE04C,20011018
S00339-11SE04C-S00331-11SE04C,20030722
S00368-11SE04C-S00321-11SE04C,20100721
S00344-11SE04C-S00382-11SE04C,20090522
S00344-11SE04C-S00382-11SE04C,20100518
S00390-11SE04C-S00349-11SE04C,20081103
S00024-11SE03B-S00035-11SE03B,20110622
S00025-11SE03B-S00024-11SE03B,20110620
S00023-11SE03B-S00031-11SE03B,20031229
S00011-11NE13A-S00188-11NE13A,20070602
S00223-11SE04C-S00224-11SE04C,20090521
S00313-11SE04C-S00223-11SE04C,20060404
S00395-11SE04C-S00355-11SE04C,20011020
S00395-11SE04C-S00355-11SE04C,20011023
S00395-11SE04C-S00355-11SE04C,20131122
S00350-11SE04C-S00392-11SE04C,20001122
S00510-11SE04C-S00512-11SE04C,20050528
S00213-11NE13B-S00211-11NE13A,20131224
S00191-11SE20A-S00190-11SE20A,20080227
S00195-11SE20A-S00191-11SE20A,20120802
S00053-11NE24C-S00056-11NE24C,20130727
S00047-11NE24C-S00048-11NE24C,20121201
S00117-11NE24C-S00066-11NE24C,20130813
S00032-11SE04A-S00315-11SE04A,19990711
S00032-11SE04A-S00315-11SE04A,20011109
S00032-11SE04A-S00315-11SE04A,20020328
S00003-11SE04D-S00002-11SE04D,20080423
S00014-11SE04D-S00052-11SE04B,20080128
S00009-11SE04C-S00247-11SE04C,20090211
S00009-11SE04C-S00247-11SE04C,20130812
S00177-11SE04C-S00181-11SE04C,20000916
S00177-11SE04C-S00181-11SE04C,19990925
S00177-11SE04C-S00181-11SE04C,20031225
S00177-11SE04C-S00181-11SE04C,20040110
S00177-11SE04C-S00181-11SE04C,20120502
S00177-11SE04C-S00181-11SE04C,20120625
S00047-11SE04C-S00049-11SE04C,20110714
S00252-11SE04C-S00250-11SE04C,20120131
S00106-11SE04C-S00102-11SE04C,20010424
S00106-11SE04C-S00102-11SE04C,20070723
S00106-11SE04C-S00102-11SE04C,20131021
S00100-11SE04C-S00097-11SE04C,20130722
S00100-11SE04C-S00097-11SE04C,20140416
S00097-11SE04C-S00098-11SE04C,20121220
S00098-11SE04C-S00101-11SE04C,20140114
S00030-11SE04C-S00012-11SE04C,20110712
S00260-11SE19B-S00259-11SE19B,20120302
S00019-11SE04B-S00015-11SE04B,20090407
S00017-11SE04B-S00021-11SE04B,20070519
S00390-11SE19B-S00398-11SE19B,20090710
S00390-11SE19B-S00398-11SE19B,20090714
S00369-11SE19B-S00357-11SE19B,20060922
S00369-11SE19B-S00357-11SE19B,20000628
S00369-11SE19B-S00357-11SE19B,20031222
S00369-11SE19B-S00357-11SE19B,20080507
S00369-11SE19B-S00357-11SE19B,20091014
S00369-11SE19B-S00357-11SE19B,20100816
S00369-11SE19B-S00357-11SE19B,20110523
S00369-11SE19B-S00357-11SE19B,20110612
S00369-11SE19B-S00357-11SE19B,20130604
S00369-11SE19B-S00357-11SE19B,20140214
S00362-11SE19B-S00352-11SE19B,20130115
S00361-11SE19B-S00370-11SE19B,20010207
S00361-11SE19B-S00369-11SE19B,20000426
S00366-11SE19B-S00360-11SE19B,20030827
S00366-11SE19B-S00361-11SE19B,20101121
S00366-11SE19B-S00361-11SE19B,20110721
S00371-11SE19B-S00366-11SE19B,20060601
S00371-11SE19B-S00366-11SE19B,20030419
S00371-11SE19B-S00366-11SE19B,20080508
S00371-11SE19B-S00366-11SE19B,20090105
S00330-11SE19B-S00311-11SE19B,19970831
S00358-11SE19B-S00363-11SE19B,20130720
S00356-11SE19B-S00358-11SE19B,20031103
S00356-11SE19B-S00358-11SE19B,20090507
S00365-11SE19B-S00364-11SE19B,20080611
S00355-11SE19B-S00351-11SE19B,20030506
S00355-11SE19B-S00351-11SE19B,20070523
S00355-11SE19B-S00351-11SE19B,20081014
S00355-11SE19B-S00351-11SE19B,20100705
S00355-11SE19B-S00351-11SE19B,20140510
S00297-11SE19B-S00299-11SE19B,20100104
S00302-11SE19B-S00305-11SE19B,20131228
S00302-11SE19B-S00305-11SE19B,20140630
S00135-11NE24C-S00133-11NE24C,20000321
S00135-11NE24C-S00133-11NE24C,20030503
S00179-11NE24A-S00173-11NE24A,20050927
S00104-11NE24A-S00106-11NE24A,20051117
S00327-11NE24A-S00405-11NE24A,20110328
S00327-11NE24A-S00405-11NE24A,20130625
S00327-11NE24A-S00405-11NE24A,20080830
S00327-11NE24A-S00405-11NE24A,20080906
S00328-11NE24A-S00327-11NE24A,20080825
S00328-11NE24A-S00327-11NE24A,20080911
S00010-11NE24A-S00035-11NE24A,20130519
S00348-11NE24A-S00333-11NE24A,20030401
S00141-11SE19B-S00148-11SE19B,20100211
S00141-11SE19B-S00148-11SE19B,20101110
S01146-11SE19B-S01144-11SE19B,20060303
S00292-11SE19B-S00291-11SE19B,20090428
S00256-11SE19B-S00257-11SE19B,20071008
S00322-11SE19B-S00325-11SE19B,20110123
S00320-11SE19B-S00277-11SE19B,20070528
S01056-11SE19B-S01055-11SE19B,20010530
S00124-11SE19B-S00119-11SE19B,20020910
S00124-11SE19B-S00119-11SE19B,20100327
S00132-11SE19B-S00124-11SE19B,20011003
S00132-11SE19B-S00124-11SE19B,20040207
S00132-11SE19B-S00124-11SE19B,20020220
S00132-11SE19B-S00124-11SE19B,20100120
S00132-11SE19B-S00124-11SE19B,20100529
S01273-11SE19A-S01270-11SE19A,20081010
S01273-11SE19A-S01270-11SE19A,20091103
S01273-11SE19A-S01270-11SE19A,20091130
S01278-11SE19A-S01275-11SE19A,20110530
S01278-11SE19A-S01275-11SE19A,20000223
S01274-11SE19A-S01281-11SE19A,19991111
S00021-11SE19A-S00029-11SE19A,20131114
S00453-11SE19A-S00437-11SE19A,20000729
S00333-11NE24A-S00179-11NE24A,20011002
S00333-11NE24A-S00179-11NE24A,20000316
S00333-11NE24A-S00179-11NE24A,20020326
S00333-11NE24A-S00179-11NE24A,20000310
S00333-11NE24A-S00179-11NE24A,20071205
S00159-11NE24A-S00406-11NE24A,20130301
S00428-11NE24A-S00427-11NE24A,20080704
S00428-11NE24A-S00427-11NE24A,20080706
S00428-11NE24A-S00427-11NE24A,20080717
S00302-11NE24A-S00300-11NE24A,20031029
S00302-11NE24A-S00300-11NE24A,20031029
S00184-11NE24A-S00182-11NE24A,20100107
S00207-11SE19B-S00205-11SE19B,20031111
S00142-11SE19B-S00112-11SE19B,19970926
S00078-11SE19B-S00077-11SE19B,20050527
S00113-11SE19B-S00133-11SE19B,20100527
S00115-11SE20A-S00117-11SE20A,20000722
S00122-11SE20A-S00136-11SE20A,20060613
S00379-11SE19A-S00380-11SE19A,20110317
S00470-11SE19A-S00473-11SE19A,20060901
S00470-11SE19A-S00473-11SE19A,20001022
S01099-11SE19A-S01101-11SE19A,20141029
S00218-11NE19A-S00251-11NE19A,19991021
S00133-11NE19A-S00128-11NE19A,20091214
S00133-11NE19A-S00128-11NE19A,20100211
S00042-11NE19C-S00040-11NE19C,20020401
S00043-11NE19C-S00044-11NE19C,20110907
S00038-11NE19C-S00043-11NE19C,20100718
S00038-11NE19C-S00043-11NE19C,20111006
S00261-11NE19C-S00262-11NE19C,20050403
S00260-11NE19C-S00261-11NE19C,20050928
S00145-11SE20A-S00210-11SE20A,20101022
S00170-11SE20A-S00183-11SE20A,20090523
S00033-11SE20A-S00034-11SE20A,20120215
S00223-11SE20A-S00220-11SE20A,20080408
S00015-11SE20C-S00030-11SE20C,20070617
S00221-11SE20A-S00222-11SE20A,20000406
S01085-11SE19A-S01086-11SE19A,20030401
S01085-11SE19A-S01086-11SE19A,20030520
S01085-11SE19A-S01086-11SE19A,20000617
S00110-11SE19A-S00112-11SE19A,20030318
S00110-11SE19A-S00112-11SE19A,20030317
S00435-11SE19B-S00436-11SE19B,20030628
S00439-11SE19B-S00443-11SE19B,20070428
S00439-11SE19B-S00443-11SE19B,20110509
S00439-11SE19B-S00443-11SE19B,20121006
S00436-11SE19B-S00438-11SE19B,20020205
S01153-11SE19B-S00357-11SE19A,20021104
S01153-11SE19B-S00357-11SE19A,20081208
S01153-11SE19B-S00357-11SE19A,20090620
S01153-11SE19B-S00357-11SE19A,20111207
S00474-11SE19B-S01023-11SE19B,20020511
S01025-11SE19B-S01027-11SE19B,20051007
S01025-11SE19B-S01027-11SE19B,20121029
S00474-11SE19B-S00471-11SE19B,20000720
S00384-11SE19B-S00379-11SE19B,20101220
S00392-11SE19B-S00384-11SE19B,20070824
S00392-11SE19B-S00384-11SE19B,20101221
S00183-11NE19C-S00181-11NE19C,20120203
S00146-11NE19A-S00136-11NE19A,20140920
S00008-11NE19D-S00366-11NE19C,20110509
S00366-11NE19C-S00118-11NE19C,20070206
S00366-11NE19C-S00118-11NE19C,20040222
S00366-11NE19C-S00118-11NE19C,20050114
S00366-11NE19C-S00118-11NE19C,20070803
S00366-11NE19C-S00118-11NE19C,20110115
S00441-11SE20A-S00437-11SE20A,20141115
S00062-11SE20A-S00061-11SE20A,20000805
S00062-11SE20A-S00061-11SE20A,19971120
S00059-11SE20A-S00060-11SE20A,20111124
S00190-11SE20A-S00189-11SE20A,20050422
S00190-11SE20A-S00189-11SE20A,20000412
S00241-11SE14D-S00243-11SE14D,20041231
S00449-11SE19B-S00450-11SE19B,20010531
S00448-11SE19B-S00447-11SE19B,20071005
S00448-11SE19B-S00447-11SE19B,20140129
S00454-11SE19B-S00452-11SE19B,20111225
S00368-11SE19B-S00353-11SE19B,20100428
S00373-11SE19B-S00368-11SE19B,20020105
S00373-11SE19B-S00368-11SE19B,20100427
S00417-11SE19B-S01126-11SE19B,20031227
S00429-11SE19B-S01033-11SE19B,20080204
S00343-11SE19B-S00340-11SE19B,20031016
S00298-11SE19B-S00294-11SE19B,20000501
S00341-11SE19B-S00335-11SE19B,20010323
S00341-11SE19B-S00335-11SE19B,19980203
S00343-11SE19B-S00342-11SE19B,19990531
S00375-11SE19B-S00343-11SE19B,20010401
S00156-11SE20A-S00151-11SE20A,20130526
S00279-11SE19B-S00281-11SE19B,19980323
S01110-11SE19B-S01111-11SE19B,20000313
S01116-11SE19B-S01114-11SE19B,19990312
S01116-11SE19B-S01114-11SE19B,19990425
S01116-11SE19B-S01114-11SE19B,19990624
S01116-11SE19B-S01114-11SE19B,19991221
S01116-11SE19B-S01114-11SE19B,19990319
S01116-11SE19B-S01114-11SE19B,19990721
S01116-11SE19B-S01114-11SE19B,19990722
S01116-11SE19B-S01114-11SE19B,20110121
S01080-11SE19B-S01081-11SE19B,20000201
S01113-11SE19B-S01101-11SE19B,19970530
S01113-11SE19B-S01101-11SE19B,19990318
S01113-11SE19B-S01101-11SE19B,20000813
S01113-11SE19B-S01101-11SE19B,19980623
S01113-11SE19B-S01101-11SE19B,19990128
S01091-11SE19B-S01090-11SE19B,20080809
S01089-11SE19B-S01093-11SE19B,20000202
S00111-11SE19B-S00116-11SE19B,20030918
S00111-11SE19B-S00116-11SE19B,20021113
S00380-11SE19B-S00381-11SE19B,20070206
S00380-11SE19B-S00381-11SE19B,20040909
S00380-11SE19B-S00381-11SE19B,20070606
S00380-11SE19B-S00381-11SE19B,20080111
S00380-11SE19B-S00381-11SE19B,20090819
S00380-11SE19B-S00381-11SE19B,20091029
S00380-11SE19B-S00381-11SE19B,20110924
S00380-11SE19B-S00381-11SE19B,20130215
S00380-11SE19B-S00381-11SE19B,20090923
S00382-11SE19B-S01210-11SE19B,20010926
S00382-11SE19B-S01210-11SE19B,20041110
S01210-11SE19B-S00391-11SE19B,20060510
S01210-11SE19B-S00391-11SE19B,20030524
S01210-11SE19B-S00391-11SE19B,20051104
S01210-11SE19B-S00391-11SE19B,20080203
S01210-11SE19B-S00391-11SE19B,20110603
S01210-11SE19B-S00391-11SE19B,20140617
S01210-11SE19B-S01212-11SE19B,20110326
S01221-11SE19B-S00954-11SE19B,20080214
S01221-11SE19B-S00954-11SE19B,20091122
S01221-11SE19B-S00954-11SE19B,20110728
S00119-11SE14B-S00117-11SE14B,20101010
S00005-11SE14C-S00006-11SE14C,20111123
S00004-11SE14C-S00005-11SE14C,19991125
S00025-11SE14D-S00026-11SE14D,20011127
S00987-11SE19B-S00988-11SE19B,20050509
S00328-11SE14D-S01075-11SE19B,19990815
S00102-11SE14A-S00094-11SE14A,20141006
S01109-11SE19B-S01107-11SE19B,20120324
S01101-11SE19B-S01097-11SE19B,19980107
S01101-11SE19B-S01097-11SE19B,19980227
S01101-11SE19B-S01097-11SE19B,19980411
S01101-11SE19B-S01097-11SE19B,19980501
S01101-11SE19B-S01097-11SE19B,19991209
S01097-11SE19B-S01096-11SE19B,19990604
S01097-11SE19B-S01096-11SE19B,19990730
S01105-11SE19B-S01106-11SE19B,20110709
S00048-11SE19B-S00049-11SE19B,20000113
S00048-11SE19B-S00049-11SE19B,20141107
S00020-11SE14C-S00018-11SE14C,20010315
S00030-11SE14C-S00032-11SE14C,19991108
S00104-11SE14D-S00101-11SE14D,20010914
S00104-11SE14D-S00101-11SE14D,20030116
S00281-11SE14D-S00279-11SE14D,20070116
S00281-11SE14D-S00279-11SE14D,20061229
S00281-11SE14D-S00279-11SE14D,20101015
S00220-11SE14D-S00222-11SE14D,20020424
S00147-11SE14B-S00142-11SE14B,19981124
S00147-11SE14B-S00142-11SE14B,20131105
S00142-11SE14B-S00140-11SE14B,20040702
S00142-11SE14B-S00140-11SE14B,19990206
S00297-11SE14D-S00296-11SE14D,20050505
S00297-11SE14D-S00296-11SE14D,20030922
S00325-11SE14D-S00329-11SE14D,19990614
S00312-11SE04C-S00218-11SE04C,20001228
S00312-11SE04C-S00218-11SE04C,20040924
S00312-11SE04C-S00218-11SE04C,20050913
S00015-11SE14A-S00011-11SE14A,20080208
S00112-11SE14A-S00167-11SE09C,20130327
S00092-11SE14B-S00093-11SE14B,19990615
S00356-11SE04C-S00358-11SE04C,20100402
S00360-11SE04C-S00362-11SE04C,20011103
S00492-11SE04C-S00491-11SE04C,20091002
S00176-11SE04C-S00177-11SE04C,20131221
S00307-11SW14B-S00284-11SW14B,20120530
S00226-11NW24D-S00951-11NW24D,20001120
S00226-11NW24D-S00951-11NW24D,20080902
S00226-11NW24D-S00951-11NW24D,20110530
S00226-11NW24D-S00951-11NW24D,20120620
S00226-11NW24D-S00951-11NW24D,20130924
S04374-11SW14B-S04380-11SW14B,20081212
S00726-11NW24D-S00934-11NW24D,20040713
S00726-11NW24D-S00934-11NW24D,20131025
S00050-11SE01C-S00047-11SE01C,20110706
S00783-11NE06A-S00784-11NE06A,20050423
S00603-11NE11A-S00602-11NE11A,20101123
S00323-11NE01D-S00321-11NE01D,20080515
S00323-11NE01D-S00321-11NE01D,20080528
S00323-11NE01D-S00321-11NE01D,20080516
S00112-11NE02C-S00031-11NE02C,19990421
S01017-11SW15A-S01011-11SW15A,19981029
S00466-11NW20A-S00161-11NW20A,20090601
S00254-11SW05A-S00260-11SW05A,20100730
S00254-11SW05A-S00260-11SW05A,20101129
S00115-11NW25C-S00118-11NW25C,20120128
S00549-11SW15A-S00550-11SW15A,20090720
S00549-11SW15A-S00550-11SW15A,20111029
S03016-11SW15A-S03017-11SW15A,20021108
S03016-11SW15A-S03017-11SW15A,20090830
S00769-11SE01D-S02742-11SE01D,20050707
S00769-11SE01D-S02742-11SE01D,20050806
S00769-11SE01D-S02742-11SE01D,20050302
S00769-11SE01D-S02742-11SE01D,19981013
S00769-11SE01D-S02742-11SE01D,19990716
S00769-11SE01D-S02742-11SE01D,20110907
S02163-11SE01D-S02161-11SE01D,20110527
S00423-11NE01D-S00422-11NE01D,19990223
S00183-11NE17D-S00180-11NE17D,20111221
S00011-11SE02D-S00013-11SE02D,20011012
S00450-11NE12A-S00451-11NE12A,20040807
S00019-11SE07D-S00014-11SE07D,20101115
S00532-11SE08A-S00095-11SE08A,20050705
S00532-11SE08A-S00095-11SE08A,19970911
S00532-11SE08A-S00095-11SE08A,20020810
S00532-11SE08A-S00095-11SE08A,20031119
S00532-11SE08A-S00095-11SE08A,20080718
S00532-11SE08A-S00095-11SE08A,20080927
S00532-11SE08A-S00095-11SE08A,20100404
S00532-11SE08A-S00095-11SE08A,20120806
S00532-11SE08A-S00095-11SE08A,20131111
S00055-11NE23A-S00688-11NE18C,20010824
S00055-11NE23A-S00688-11NE18C,20011004
S00055-11NE23A-S00688-11NE18C,20011014
S00055-11NE23A-S00688-11NE18C,20011227
S00055-11NE23A-S00688-11NE18C,20060721
S00055-11NE23A-S00688-11NE18C,20111125
S00055-11NE23A-S00688-11NE18C,20130506
S00109-11NE12D-S00103-11NE12D,20000531
S00109-11NE12D-S00103-11NE12D,20040314
S00109-11NE12D-S00103-11NE12D,20090108
S00109-11NE12D-S00103-11NE12D,20100524
S00109-11NE12D-S00103-11NE12D,20100905
S00109-11NE12D-S00103-11NE12D,20100903
S00256-11NE23B-S00257-11NE23B,20140422
S00122-11SE13B-S00124-11SE13B,20041112
S00262-11NW15D-S00257-11NW15D,20130412
S00090-11SW15B-S01892-11SW15B,20031025
S00024-11NW25B-S00047-11NW25B,20080805
S00192-11SW10D-S01870-11SW10D,20060814
S01839-11SW15B-S01840-11SW15B,20030802
S00385-11NW25B-S00557-11NW25B,20000921
S00385-11NW25B-S00557-11NW25B,20020215
S00385-11NW25B-S00557-11NW25B,20090809
S00385-11NW25B-S00557-11NW25B,20080503
S00156-11SW20B-S00173-11SW20B,20030322
S00380-11SE11A-S00383-11SE11A,20050817
S00061-11SE06C-S00053-11SE06C,20020805
S00061-11SE06C-S00053-11SE06C,20000724
S01160-11SE19A-S01162-11SE19A,20000218
S01160-11SE19A-S01162-11SE19A,20141107
S00142-11SE19C-S00132-11SE19C,20080519
S01060-11NE18C-S00049-11NE18D,20070613
S01060-11NE18C-S00049-11NE18D,20090508
S01060-11NE18C-S00049-11NE18D,20130318
S01060-11NE18C-S00049-11NE18D,20130819
S00437-11NE18D-S00587-11NE18D,20050221
S00095-11NE13D-S00098-11NE13D,20080930
S00486-11NE18B-S00325-11NE18B,20140410
S00290-11SE19B-S00289-11SE19B,20031015
S00290-11SE19B-S00289-11SE19B,20031017
S00290-11SE19B-S00289-11SE19B,20060126
S00290-11SE19B-S00289-11SE19B,20080604
S00290-11SE19B-S00289-11SE19B,20120830
S00718-11SW17A-S00717-11SW17A,20101119
S00270-11SW06D-S00274-11SW06D,20051028
S00270-11SW06D-S00274-11SW06D,20080525
S00270-11SW06D-S00274-11SW06D,20110224
S00086-11SW06D-S00080-11SW06D,20030314
S00086-11SW06D-S00080-11SW06D,20030215
S00086-11SW06D-S00080-11SW06D,20030125
S00049-11SE19B-S00061-11SE19B,19981202
S00240-11SE19B-S00224-11SE19B,20120704
S00377-11SW11B-S00376-11SW11B,20000911
S00091-11SW07A-S00097-11SW07A,20040409
S00091-11SW07A-S00097-11SW07A,20040131
S00702-11SW07B-S00703-11SW07B,20120923
S00051-11SW07D-S00034-11SW07D,20000602
S00051-11SW07D-S00034-11SW07D,20041119
S00051-11SW07D-S00034-11SW07D,20041118
S00051-11SW07D-S00034-11SW07D,20041202
S00051-11SW07D-S00034-11SW07D,20130409
S00051-11SW07D-S00034-11SW07D,20060812
S00051-11SW07D-S00034-11SW07D,20020606
S00051-11SW07D-S00034-11SW07D,20120825
S00051-11SW07D-S00034-11SW07D,20130515
S00051-11SW07D-S00034-11SW07D,20131006
S00051-11SW07D-S00034-11SW07D,20141107
S00051-11SW07D-S00034-11SW07D,20140721
S00724-11SW23C-S00722-11SW23C,19970502
S00040-11SW07B-S00031-11SW07B,20090124
S04169-11SW08D-S04168-11SW08D,19990820
S00886-11SW08C-S00874-11SW08C,20080313
S00218-11SW08D-S00216-11SW08D,20050505
S00505-11SW08C-S00503-11SW08C,20001214
S00193-11SW13B-S00189-11SW13B,19990419
S00193-11SW13B-S00189-11SW13B,20110713
S03706-11SW08D-S03716-11SW08D,20121114
S00271-11SW08C-S00284-11SW08C,20101218
S00261-11SW08D-S00393-11SW08D,20090331
S00282-11NW08D-S00131-11NW09C,20000915
S00282-11NW08D-S00131-11NW09C,19970828
S00282-11NW08D-S00131-11NW09C,20131009
S00183-11NW19A-S00179-11NW19A,20050317
S00183-11NW19A-S00179-11NW19A,20020608
S00183-11NW19A-S00179-11NW19A,20020720
S00183-11NW19A-S00179-11NW19A,20020714
S00183-11NW19A-S00179-11NW19A,20090912
S00183-11NW19A-S00179-11NW19A,20091125
S00183-11NW19A-S00179-11NW19A,20140118
S00332-11NW14A-S01416-11NW14A,20050414
S00255-11NW09C-S00258-11NW09C,20050826
S00933-11SW14B-S00954-11SW14B,20000803
S00933-11SW14B-S00954-11SW14B,20091216
S00038-11SW08B-S00032-11SW08B,20100108
S00233-11SW24C-S00240-11SW24C,20040709
S00188-11NW13B-S00192-11NW13B,20140313
S00435-11SW04B-S00427-11SW04B,20080428
S00435-11SW04B-S00427-11SW04B,20110628
S00435-11SW04B-S00427-11SW04B,20140827
S00435-11SW04B-S00427-11SW04B,20140815
S00598-11NW24D-S00595-11NW24D,20140222
S04722-11SW14B-S04724-11SW14B,20100220
S00868-11SW14B-S00857-11SW14B,20010606
S00284-11NW24D-S00288-11NW24D,20050816
S00039-11SW24D-S00041-11SW24D,20100705
S00591-11NW19B-S00589-11NW19B,20140724
S00992-11NW19D-S00961-11NW24B,20080315
S00992-11NW19D-S00961-11NW24B,20120921
S00540-11NW24B-S00542-11NW24B,20060504
S00055-11SW25C-S00057-11SW25C,20140211
S00027-11SW22D-S00033-11SW22D,20021118
S00027-11SW22D-S00033-11SW22D,20131116
S00568-11NW08C-S00406-11NW08C,20050321
S00376-11NW19B-S00545-11NW19B,20090117
S00588-11NW09C-S00228-11NW09A,20120308
S00588-11NW09C-S00228-11NW09A,20100713
S00029-11SW25C-S00028-11SW25C,20130319
S00248-11SW15B-S00261-11SW15B,20101129
S00396-11SW10D-S00397-11SW10D,20000729
S00396-11SW10D-S00397-11SW10D,20100305
S00480-11NW25D-S00482-11NW25D,20061117
S00480-11NW25D-S00482-11NW25D,20061229
S00545-11NW10D-S00458-11NW10D,20080601
S00545-11NW10D-S00458-11NW10D,20080828
S00017-11NW03C-S00011-11NW03C,20060607
S00017-11NW03C-S00011-11NW03C,20080306
S00141-15NW03B-S00130-15NW03B,19970417
S00141-15NW03B-S00130-15NW03B,19981002
