GID,SYM_NAME,SYM_SCALE,SYM_ANGLE,COMMENTS,TAG_VALUE,INCIDENT,JOB_NO,EVENT_DATE,DURATION,ASSET_CODE,CATEGORY,EVENT_TYPE,WS_GID,WS_Tolerance,FailYear,FinancialFailYear
24492647, ,0,0, , ,4,37651,2016-03-18,, ,WATER,Unplanned,346323,1m,2016,2015
24596321, ,0,0, , ,4,37777,2016-04-13,, ,WATER,Unplanned,11114089,1m,2016,2015
24754690, ,0,0, , ,4,37937,2016-05-21,, ,WATER,Unplanned,13489047,1m,2016,2015
24754695, ,0,0, , ,3,37938,2016-05-21,, ,WATER,Unplanned,20870641,1m,2016,2015
24754696, ,0,0, , ,4,37939,2016-05-21,, ,WATER,Unplanned,11146831,1m,2016,2015
24910141, ,0,0, , ,4,38081,2016-06-03,30, ,WATER,Unplanned,13476770,2m,2016,2015
24910142, ,0,0, , ,4,38082,2016-06-23,20, ,WATER,Unplanned,11069786,1m,2016,2015
25398548, ,0,0, , ,3,38860,2017-01-23,, ,WATER,Unplanned,10102470,1m,2017,2016
25342321, ,0,0, , ,3,38830,2017-01-10,, ,WATER,Unplanned,25346013,1m,2017,2016
25342322, ,0,0, , ,4,38831,2017-01-12,, ,WATER,Unplanned,13638099,1m,2017,2016
25400156, ,0,0, , ,4,38936,2017-02-13,180, ,WATER,Unplanned,10079775,1m,2017,2016
25400260, ,0,0, , ,3,38967,2017-02-20,, ,WATER,Unplanned,336426,1m,2017,2016
25404059, ,0,0, , ,4,39039,2017-03-08,, ,WATER,Unplanned,11065575,1m,2017,2016
24442754, ,0,0, , ,4,37603,2016-03-04,, ,WATER,Unplanned,11321297,1m,2016,2015
24442755, ,0,0, , ,4,37604,2016-03-04,, ,WATER,Unplanned,11021381,1m,2016,2015
24443072, ,0,0, , ,3,37620,2016-02-03,, ,WATER,Unplanned,335718,1m,2016,2015
24443073, ,0,0, , ,3,37621,2016-03-08,, ,WATER,Unplanned,11139318,1m,2016,2015
24443074, ,0,0, , ,3,37622,2016-03-11,, ,WATER,Unplanned,11065713,1m,2016,2015
24443075, ,0,0, , ,4,37623,2016-03-11,, ,WATER,Unplanned,351363,1m,2016,2015
24443076, ,0,0, , ,4,37624,2016-03-12,, ,WATER,Unplanned,337615,1m,2016,2015
24443077, ,0,0, , ,4,37625,2016-03-15,, ,WATER,Unplanned,10100946,1m,2016,2015
24443078, ,0,0, , ,4,37626,2016-03-15,, ,WATER,Unplanned,338403,1m,2016,2015
24443083, ,0,0, , ,3,37627,2016-03-16,, ,WATER,Unplanned,11531946,1m,2016,2015
24443084, ,0,0, , ,4,37628,2016-03-16,, ,WATER,Unplanned,23294393,1m,2016,2015
24443088, ,0,0, , ,3,37629,2016-03-11,50, ,WATER,Unplanned,11120332,1m,2016,2015
24543318, ,0,0, , ,3,37727,2016-03-16,, ,WATER,Unplanned,337548,1m,2016,2015
24543319, ,0,0, , ,3,37728,2016-03-25,, ,WATER,Unplanned,335038,1m,2016,2015
24545441, ,0,0, , ,4,37753,2016-04-12,, ,WATER,Unplanned,11529897,1m,2016,2015
24545491, ,0,0, , ,4,37755,2016-04-14,, ,WATER,Unplanned,11078722,1m,2016,2015
24545513, ,0,0, , ,3,37757,2016-04-05,, ,WATER,Unplanned,11095724,1m,2016,2015
24545605, ,0,0, , ,4,37758,2016-04-08,, ,WATER,Unplanned,2812189,1m,2016,2015
24545618, ,0,0, , ,4,37760,2016-04-12,, ,WATER,Unplanned,10092883,1m,2016,2015
24545622, ,0,0, , ,3,37761,2016-04-13,75, ,WATER,Unplanned,11529671,1m,2016,2015
24651730, ,0,0, , ,4,37892,2016-05-06,250, ,WATER,Unplanned,11050839,1m,2016,2015
24858573, ,0,0, , ,4,38026,2016-06-08,22, ,WATER,Unplanned,352349,1m,2016,2015
24858574, ,0,0, , ,4,38027,2016-06-06,15, ,WATER,Unplanned,13639760,1m,2016,2015
24910578, ,0,0, , ,4,38093,2016-06-24,7, ,WATER,Unplanned,335447,1m,2016,2015
25341495, ,0,0, , ,3,38818,2017-01-06,105, ,WATER,Unplanned,11531946,1m,2017,2016
25341496, ,0,0, , ,4,38819,2017-01-08,181, ,WATER,Unplanned,351900,1m,2017,2016
25398606, ,0,0, , ,3,38864,2017-01-25,, ,WATER,Unplanned,2778414,1m,2017,2016
25402047, ,0,0, , ,4,39031,2017-03-06,, ,WATER,Unplanned,350991,1m,2017,2016
25410849, ,0,0, , ,4,39189,2017-04-29,90, ,WATER,Unplanned,10092928,1m,2017,2016
24392840, ,0,0, , ,4,37520,2016-03-01,, ,WATER,Unplanned,10075601,1m,2016,2015
24392841, ,0,0, , ,4,37521,2016-02-26,, ,WATER,Unplanned,13510254,1m,2016,2015
24392842, ,0,0, , ,4,37522,2016-02-29,, ,WATER,Unplanned,376706,2m,2016,2015
24392843, ,0,0, , ,4,37523,2016-02-29,, ,WATER,Unplanned,11139152,1m,2016,2015
24392844, ,0,0, , ,3,37524,2016-02-19,75, ,WATER,Unplanned,335629,1m,2016,2015
24546182, ,0,0, , ,3,37766,2016-04-08,120, ,WATER,Unplanned,22774258,1m,2016,2015
24595801, ,0,0, , ,4,37771,2016-04-12,, ,WATER,Unplanned,336727,1m,2016,2015
24595809, ,0,0, , ,4,37773,2016-04-13,30, ,WATER,Unplanned,23100373,1m,2016,2015
24649933, ,0,0, , ,4,37861,2016-04-27,, ,WATER,Unplanned,11139259,1m,2016,2015
24649936, ,0,0, , ,4,37862,2016-04-28,40, ,WATER,Unplanned,21487461,1m,2016,2015
25400036, ,0,0, , ,3,38916,2017-02-09,, ,WATER,Unplanned,357042,1m,2017,2016
25422925, ,0,0, , ,4,39362,2017-06-02,15, ,WATER,Unplanned,11501740,1m,2017,2016
25427825, ,0,0, , ,4,39456,2017-06-19,, ,WATER,Unplanned,10061817,1m,2017,2016
25399005, ,0,0, , ,4,38885,2017-02-02,, ,WATER,Unplanned,10088916,1m,2017,2016
25399006, ,0,0, , ,4,38886,2017-02-02,, ,WATER,Unplanned,10095737,1m,2017,2016
25399007, ,0,0, , ,4,38887,2017-02-02,, ,WATER,Unplanned,11501140,1m,2017,2016
25399008, ,0,0, , ,4,38888,2017-02-02,, ,WATER,Unplanned,350054,1m,2017,2016
25408253, ,0,0, , ,4,39143,2017-04-06,26, ,WATER,Unplanned,352349,1m,2017,2016
25412907, ,0,0, , ,3,39237,2017-05-01,, ,WATER,Unplanned,11539585,1m,2017,2016
24442190, ,0,0, , ,4,37561,2016-02-28,, ,WATER,Unplanned,337372,1m,2016,2015
24442192, ,0,0, , ,4,37563,2016-03-01,, ,WATER,Unplanned,11266531,1m,2016,2015
24442193, ,0,0, , ,3,37564,2016-03-02,, ,WATER,Unplanned,11544308,1m,2016,2015
24442194, ,0,0, , ,4,37565,2016-03-02,35, ,WATER,Unplanned,2761617,1m,2016,2015
24443089, ,0,0, , ,3,37630,2016-03-02,, ,WATER,Unplanned,13637242,1m,2016,2015
24492650, ,0,0, , ,4,37654,2016-03-22,, ,WATER,Unplanned,21195429,1m,2016,2015
24492651, ,0,0, , ,3,37655,2016-03-21,50, ,WATER,Unplanned,10102818,1m,2016,2015
24492654, ,0,0, , ,3,37658,2016-03-20,120, ,WATER,Unplanned,13656584,1m,2016,2015
24492496, ,0,0, , ,4,37645,2016-03-21,48, ,WATER,Unplanned,10097814,1m,2016,2015
25398909, ,0,0, , ,3,38878,2017-01-27,, ,WATER,Unplanned,10096361,1m,2017,2016
25412848, ,0,0, , ,4,39231,2017-05-05,, ,WATER,Unplanned,10096961,1m,2017,2016
25412849, ,0,0, , ,3,39232,2017-05-04,, ,WATER,Unplanned,2779653,1m,2017,2016
25420389, ,0,0, , ,4,39317,2017-06-19,45, ,WATER,Unplanned,10169125,1m,2017,2016
25412815, ,0,0, , ,4,39224,2017-05-12,, ,WATER,Unplanned,10092887,1m,2017,2016
24392854, ,0,0, , ,4,37534,2016-03-01,35, ,WATER,Unplanned,23650447,1m,2016,2015
24597935, ,0,0, , ,4,37817,2016-04-23,107, ,WATER,Unplanned,2822980,1m,2016,2015
24859287, ,0,0, , ,4,38056,2016-06-21,90, ,WATER,Unplanned,2805152,1m,2016,2015
25413708, ,0,0, , ,4,39248,2017-05-19,, ,WATER,Unplanned,11306206,1m,2017,2016
24392860, ,0,0, , ,4,37540,2016-02-29,125, ,WATER,Unplanned,13504761,1m,2016,2015
25342323, ,0,0, , ,4,38832,2017-01-13,, ,WATER,Unplanned,13665803,1m,2017,2016
25409741, ,0,0, , ,4,39164,2017-04-13,, ,WATER,Unplanned,2803612,1m,2017,2016
25411963, ,0,0, , ,3,39196,2017-04-13,, ,WATER,Unplanned,11546951,1m,2017,2016
25411964, ,0,0, , ,3,39197,2017-04-20,, ,WATER,Unplanned,339310,1m,2017,2016
25411966, ,0,0, , ,4,39199,2017-04-28,50, ,WATER,Unplanned,20345834,1m,2017,2016
25422398, ,0,0, , ,4,39348,2017-06-22,, ,WATER,Unplanned,10100653,1m,2017,2016
24392858, ,0,0, , ,3,37538,2016-02-29,, ,WATER,Unplanned,11141925,1m,2016,2015
24544040, ,0,0, , ,4,37745,2016-04-09,, ,WATER,Unplanned,353003,1m,2016,2015
24544042, ,0,0, , ,4,37746,2016-04-08,, ,WATER,Unplanned,13540997,1m,2016,2015
24597442, ,0,0, , ,4,37803,2016-04-21,, ,WATER,Unplanned,10092448,1m,2016,2015
24597527, ,0,0, , ,4,37807,2016-04-27,, ,WATER,Unplanned,11320152,1m,2016,2015
24597528, ,0,0, , ,4,37808,2016-04-26,, ,WATER,Unplanned,10091718,1m,2016,2015
24806976, ,0,0, , ,4,37985,2016-05-31,55, ,WATER,Unplanned,11536185,1m,2016,2015
24806860, ,0,0, , ,4,37983,2016-05-31,, ,WATER,Unplanned,335447,1m,2016,2015
24806861, ,0,0, , ,4,37984,2016-06-01,, ,WATER,Unplanned,351300,1m,2016,2015
24808180, ,0,0, , ,3,38009,2016-06-03,, ,WATER,Unplanned,345742,1m,2016,2015
24808181, ,0,0, , ,3,38010,2016-06-04,, ,WATER,Unplanned,11144321,1m,2016,2015
24859278, ,0,0, , ,4,38054,2016-06-21,, ,WATER,Unplanned,10096173,1m,2016,2015
24859314, ,0,0, , ,3,38061,2016-06-22,180, ,WATER,Unplanned,22014605,1m,2016,2015
25344783, ,0,0, , ,4,38839,2017-01-19,110, ,WATER,Unplanned,10098323,1m,2017,2016
25413253, ,0,0, , ,4,39245,2017-05-18,14, ,WATER,Unplanned,11501142,1m,2017,2016
25413254, ,0,0, , ,4,39246,2017-05-18,, ,WATER,Unplanned,355035,1m,2017,2016
25423091, ,0,0, , ,4,39366,2017-06-27,, ,WATER,Unplanned,339108,1m,2017,2016
24492495, ,0,0, , ,3,37644,2016-03-20,, ,WATER,Unplanned,21274521,1m,2016,2015
24492652, ,0,0, , ,4,37656,2016-03-21,21, ,WATER,Unplanned,13681731,1m,2016,2015
24542596, ,0,0, , ,3,37697,2016-03-30,145, ,WATER,Unplanned,350503,1m,2016,2015
25344789, ,0,0, , ,4,38845,2017-01-18,, ,WATER,Unplanned,10147839,1m,2017,2016
25409745, ,0,0, , ,4,39168,2017-04-20,, ,WATER,Unplanned,11533625,1m,2017,2016
25408229, ,0,0, , ,4,39139,2017-04-03,, ,WATER,Unplanned,10096375,1m,2017,2016
25408230, ,0,0, , ,4,39140,2017-04-04,90, ,WATER,Unplanned,11164126,1m,2017,2016
25415636, ,0,0, , ,3,39271,2017-05-28,, ,WATER,Unplanned,11065587,1m,2017,2016
25415707, ,0,0, , ,4,39272,2017-05-30,, ,WATER,Unplanned,10228324,1m,2017,2016
25415708, ,0,0, , ,4,39273,2017-05-31,45, ,WATER,Unplanned,10096145,1m,2017,2016
25423087, ,0,0, , ,4,39365,2017-06-27,, ,WATER,Unplanned,25423864,1m,2017,2016
25427717, ,0,0, , ,4,39446,2017-06-28,, ,WATER,Unplanned,10147406,1m,2017,2016
24392857, ,0,0, , ,3,37537,2016-02-29,70, ,WATER,Unplanned,357020,1m,2016,2015
24443090, ,0,0, , ,4,37631,2016-03-05,, ,WATER,Unplanned,2846199,1m,2016,2015
24542585, ,0,0, , ,4,37696,2016-03-30,60, ,WATER,Unplanned,2764856,1m,2016,2015
24596344, ,0,0, , ,4,37779,2016-04-17,, ,WATER,Unplanned,338029,1m,2016,2015
24596372, ,0,0, , ,3,37780,2016-04-18,, ,WATER,Unplanned,21196087,1m,2016,2015
24596373, ,0,0, , ,4,37781,2016-04-19,, ,WATER,Unplanned,10090964,1m,2016,2015
24596745, ,0,0, , ,4,37782,2016-04-20,, ,WATER,Unplanned,25423865,1m,2016,2015
24596780, ,0,0, , ,4,37783,2016-04-20,, ,WATER,Unplanned,2785826,1m,2016,2015
24596781, ,0,0, , ,4,37784,2016-04-20,, ,WATER,Unplanned,335681,1m,2016,2015
24596782, ,0,0, , ,4,37785,2016-04-21,, ,WATER,Unplanned,11547027,1m,2016,2015
24858585, ,0,0, , ,4,38037,2016-06-17,, ,WATER,Unplanned,10147385,1m,2016,2015
24858586, ,0,0, , ,4,38038,2016-06-02,105, ,WATER,Unplanned,336384,1m,2016,2015
24858588, ,0,0, , ,4,38039,2016-06-10,40, ,WATER,Unplanned,13634294,1m,2016,2015
24910580, ,0,0, , ,3,38094,2016-06-25,, ,WATER,Unplanned,377087,1m,2016,2015
24910581, ,0,0, , ,3,38095,2016-06-28,100, ,WATER,Unplanned,24961156,1m,2016,2015
25340962, ,0,0, , ,3,38779,2017-01-26,, ,WATER,Unplanned,337916,1m,2017,2016
25398854, ,0,0, , ,4,38877,2017-01-31,, ,WATER,Unplanned,323252,1m,2017,2016
25400795, ,0,0, , ,4,38989,2017-02-28,27, ,WATER,Unplanned,11146862,1m,2017,2016
25407622, ,0,0, , ,4,39105,2017-03-23,20, ,WATER,Unplanned,10076764,1m,2017,2016
25407623, ,0,0, , ,4,39106,2017-03-23,, ,WATER,Unplanned,352323,1m,2017,2016
25408227, ,0,0, , ,4,39137,2017-03-27,, ,WATER,Unplanned,11222440,1m,2017,2016
25412893, ,0,0, , ,4,39234,2017-05-13,105, ,WATER,Unplanned,338741,1m,2017,2016
25427704, ,0,0, , ,4,39445,2017-06-28,, ,WATER,Unplanned,376677,1m,2017,2016
25422544, ,0,0, , ,4,39350,2017-06-21,, ,WATER,Unplanned,11529944,1m,2017,2016
25427569, ,0,0, , ,4,39438,2017-06-18,, ,WATER,Unplanned,351490,1m,2017,2016
24542580, ,0,0, , ,3,37691,2016-03-11,, ,WATER,Unplanned,359103,1m,2016,2015
24542584, ,0,0, , ,4,37695,2016-03-29,, ,WATER,Unplanned,351257,1m,2016,2015
24543325, ,0,0, , ,4,37730,2016-04-04,, ,WATER,Unplanned,11126417,1m,2016,2015
24543326, ,0,0, , ,3,37731,2016-03-05,50, ,WATER,Unplanned,360024,1m,2016,2015
24543327, ,0,0, , ,4,37732,2016-04-06,, ,WATER,Unplanned,11197564,1m,2016,2015
24595810, ,0,0, , ,3,37774,2016-04-07,85, ,WATER,Unplanned,2761999,1m,2016,2015
24650924, ,0,0, , ,4,37871,2016-05-06,, ,WATER,Unplanned,21474080,1m,2016,2015
24808178, ,0,0, , ,3,38007,2016-06-02,160, ,WATER,Unplanned,10097789,1m,2016,2015
24808329, ,0,0, , ,4,38011,2016-06-07,, ,WATER,Unplanned,2803502,1m,2016,2015
24808366, ,0,0, , ,4,38012,2016-06-06,, ,WATER,Unplanned,10091463,1m,2016,2015
24808367, ,0,0, , ,3,38013,2016-06-04,, ,WATER,Unplanned,11278234,1m,2016,2015
24858575, ,0,0, , ,4,38028,2016-06-07,105, ,WATER,Unplanned,24341156,1m,2016,2015
24858576, ,0,0, , ,3,38029,2016-06-07,70, ,WATER,Unplanned,10096552,1m,2016,2015
24858577, ,0,0, , ,3,38030,2016-06-13,210, ,WATER,Unplanned,335594,20m,2016,2015
24859313, ,0,0, , ,4,38060,2016-06-19,, ,WATER,Unplanned,10091718,1m,2016,2015
25341025, ,0,0, , ,4,38784,2017-01-02,, ,WATER,Unplanned,2833060,1m,2017,2016
25341541, ,0,0, , ,4,38827,2017-01-12,, ,WATER,Unplanned,25119464,1m,2017,2016
25341542, ,0,0, , ,3,38828,2017-01-09,90, ,WATER,Unplanned,350771,1m,2017,2016
25400037, ,0,0, , ,4,38917,2017-02-09,, ,WATER,Unplanned,338211,1m,2017,2016
25400163, ,0,0, , ,4,38942,2017-02-14,45, ,WATER,Unplanned,10084642,1m,2017,2016
25400170, ,0,0, , ,3,38943,2017-02-17,, ,WATER,Unplanned,337916,1m,2017,2016
25405088, ,0,0, , ,3,39059,2017-03-12,120, ,WATER,Unplanned,2770675,1m,2017,2016
25407773, ,0,0, , ,3,39113,2017-03-30,, ,WATER,Unplanned,23651248,1m,2017,2016
25415354, ,0,0, , ,4,39260,2017-05-27,, ,WATER,Unplanned,20363347,1m,2017,2016
25415807, ,0,0, , ,3,39275,2017-05-31,230, ,WATER,Unplanned,10096117,1m,2017,2016
25422380, ,0,0, , ,4,39345,2017-06-27,30, ,WATER,Unplanned,335765,1m,2017,2016
25422399, ,0,0, , ,4,39349,2017-06-22,, ,WATER,Unplanned,351860,1m,2017,2016
25427556, ,0,0, , ,4,39435,2017-06-16,, ,WATER,Unplanned,337651,1m,2017,2016
25427557, ,0,0, , ,4,39436,2017-06-16,160, ,WATER,Unplanned,337691,1m,2017,2016
24492649, ,0,0, , ,3,37653,2016-03-21,, ,WATER,Unplanned,10084561,1m,2016,2015
24543320, ,0,0, , ,4,37729,2016-04-04,90, ,WATER,Unplanned,11544725,1m,2016,2015
24547075, ,0,0, , ,4,37767,2016-04-09,128, ,WATER,Unplanned,13520540,1m,2016,2015
24595798, ,0,0, , ,4,37768,2016-04-14,, ,WATER,Unplanned,351246,1m,2016,2015
24595799, ,0,0, , ,4,37769,2016-04-14,, ,WATER,Unplanned,20361771,1m,2016,2015
24595800, ,0,0, , ,4,37770,2016-04-13,91, ,WATER,Unplanned,10097458,1m,2016,2015
24806101, ,0,0, , ,3,37974,2016-05-24,108, ,WATER,Unplanned,10097850,1m,2016,2015
24806104, ,0,0, , ,3,37976,2016-05-28,30, ,WATER,Unplanned,11004704,1m,2016,2015
24858578, ,0,0, , ,4,38031,2016-06-15,, ,WATER,Unplanned,11093655,1m,2016,2015
24858579, ,0,0, , ,4,38032,2016-06-15,, ,WATER,Unplanned,352185,1m,2016,2015
25400100, ,0,0, , ,4,38920,2017-02-15,, ,WATER,Unplanned,11368116,1m,2017,2016
25400161, ,0,0, , ,4,38941,2017-02-09,, ,WATER,Unplanned,24597209,1m,2017,2016
25407494, ,0,0, , ,4,39103,2017-03-22,, ,WATER,Unplanned,11128689,1m,2017,2016
25408228, ,0,0, , ,3,39138,2017-04-02,34, ,WATER,Unplanned,349928,1m,2017,2016
25408256, ,0,0, , ,4,39146,2017-04-06,, ,WATER,Unplanned,21435150,1m,2017,2016
25409744, ,0,0, , ,4,39167,2017-04-20,, ,WATER,Unplanned,20360095,1m,2017,2016
25412030, ,0,0, , ,4,39203,2017-05-02,15, ,WATER,Unplanned,21442805,1m,2017,2016
25412213, ,0,0, , ,4,39205,2017-04-29,, ,WATER,Unplanned,11320421,1m,2017,2016
25412947, ,0,0, , ,4,39238,2017-05-09,, ,WATER,Unplanned,351150,1m,2017,2016
25414110, ,0,0, , ,4,39250,2017-05-23,, ,WATER,Unplanned,2803606,1m,2017,2016
24443093, ,0,0, , ,4,37634,2016-03-09,105, ,WATER,Unplanned,10090975,1m,2016,2015
24492648, ,0,0, , ,4,37652,2016-03-23,, ,WATER,Unplanned,336396,1m,2016,2015
24543329, ,0,0, , ,3,37734,2016-04-06,130, ,WATER,Unplanned,10095824,1m,2016,2015
24597934, ,0,0, , ,3,37816,2016-04-21,41, ,WATER,Unplanned,10076816,1m,2016,2015
24751455, ,0,0, , ,3,37897,2016-05-12,, ,WATER,Unplanned,10096375,1m,2016,2015
24751458, ,0,0, , ,4,37900,2016-05-13,45, ,WATER,Unplanned,355235,1m,2016,2015
24910650, ,0,0, , ,4,38113,2016-06-30,, ,WATER,Unplanned,11317071,1m,2016,2015
24910649, ,0,0, , ,4,38112,2016-06-28,, ,WATER,Unplanned,335519,1m,2016,2015
25341480, ,0,0, , ,4,38801,2017-01-05,35, ,WATER,Unplanned,11345698,1m,2017,2016
25344790, ,0,0, , ,4,38846,2017-01-18,, ,WATER,Unplanned,11536272,1m,2017,2016
25344791, ,0,0, , ,4,38847,2017-01-17,, ,WATER,Unplanned,11140550,1m,2017,2016
25400261, ,0,0, , ,4,38968,2017-02-23,, ,WATER,Unplanned,10075601,1m,2017,2016
25400264, ,0,0, , ,4,38971,2017-02-24,, ,WATER,Unplanned,11349045,1m,2017,2016
25400266, ,0,0, , ,4,38973,2017-02-25,, ,WATER,Unplanned,10083403,1m,2017,2016
25400267, ,0,0, , ,3,38974,2017-02-24,73, ,WATER,Unplanned,2805261,1m,2017,2016
25400772, ,0,0, , ,4,38979,2017-02-27,30, ,WATER,Unplanned,23474049,1m,2017,2016
25400782, ,0,0, , ,4,38984,2017-02-27,15, ,WATER,Unplanned,13527367,1m,2017,2016
25400881, ,0,0, , ,4,38990,2017-03-28,, ,WATER,Unplanned,10093606,1m,2017,2016
25400918, ,0,0, , ,3,38992,2017-03-01,, ,WATER,Unplanned,10155030,1m,2017,2016
25401424, ,0,0, , ,4,39021,2017-03-03,, ,WATER,Unplanned,381240,1m,2017,2016
25401425, ,0,0, , ,3,39022,2017-03-04,, ,WATER,Unplanned,10096775,1m,2017,2016
25405286, ,0,0, , ,3,39060,2017-03-14,, ,WATER,Unplanned,11029548,1m,2017,2016
25405287, ,0,0, , ,4,39061,2017-03-16,30, ,WATER,Unplanned,2770161,1m,2017,2016
25407770, ,0,0, , ,4,39110,2017-03-28,, ,WATER,Unplanned,10096978,1m,2017,2016
25407771, ,0,0, , ,3,39111,2017-03-27,37, ,WATER,Unplanned,10078227,1m,2017,2016
25408090, ,0,0, , ,4,39115,2017-03-27,27, ,WATER,Unplanned,10096240,1m,2017,2016
25412800, ,0,0, , ,3,39219,2017-05-03,, ,WATER,Unplanned,336921,1m,2017,2016
25412905, ,0,0, , ,4,39235,2017-05-13,, ,WATER,Unplanned,11268686,1m,2017,2016
25413252, ,0,0, , ,4,39244,2017-05-17,90, ,WATER,Unplanned,349939,1m,2017,2016
25422396, ,0,0, , ,4,39346,2017-06-23,5, ,WATER,Unplanned,11306208,1m,2017,2016
25423351, ,0,0, , ,4,39372,2017-06-14,30, ,WATER,Unplanned,2804997,1m,2017,2016
24392856, ,0,0, , ,3,37536,2016-03-02,, ,WATER,Unplanned,10092449,1m,2016,2015
24493184, ,0,0, , ,3,37686,2016-03-30,, ,WATER,Unplanned,11322236,1m,2016,2015
24493206, ,0,0, , ,4,37687,2016-03-31,30, ,WATER,Unplanned,10097148,1m,2016,2015
24542582, ,0,0, , ,3,37693,2016-03-28,46, ,WATER,Unplanned,13637535,1m,2016,2015
24596806, ,0,0, , ,4,37790,2016-04-18,50, ,WATER,Unplanned,336311,1m,2016,2015
24597454, ,0,0, , ,4,37804,2016-04-22,, ,WATER,Unplanned,2803521,1m,2016,2015
24597458, ,0,0, , ,4,37805,2016-04-22,, ,WATER,Unplanned,11515379,1m,2016,2015
24597937, ,0,0, , ,3,37819,2016-04-23,75, ,WATER,Unplanned,11116246,1m,2016,2015
24648539, ,0,0, , ,4,37842,2016-04-27,, ,WATER,Unplanned,11321101,1m,2016,2015
24648540, ,0,0, , ,4,37843,2016-04-28,, ,WATER,Unplanned,21487461,1m,2016,2015
24648541, ,0,0, , ,4,37844,2016-04-27,30, ,WATER,Unplanned,11120326,1m,2016,2015
24751695, ,0,0, , ,4,37904,2016-05-16,, ,WATER,Unplanned,10092748,1m,2016,2015
24751696, ,0,0, , ,4,37905,2016-05-16,, ,WATER,Unplanned,10091463,1m,2016,2015
24751697, ,0,0, , ,4,37906,2016-05-16,, ,WATER,Unplanned,11114034,1m,2016,2015
24805899, ,0,0, , ,4,37964,2016-05-24,, ,WATER,Unplanned,11146894,1m,2016,2015
24805900, ,0,0, , ,4,37965,2016-05-24,, ,WATER,Unplanned,10097831,1m,2016,2015
24805901, ,0,0, , ,4,37966,2016-05-25,, ,WATER,Unplanned,11146829,1m,2016,2015
24806098, ,0,0, , ,3,37972,2016-05-23,90, ,WATER,Unplanned,336720,1m,2016,2015
24806853, ,0,0, , ,4,37981,2016-06-26,, ,WATER,Unplanned,11348986,1m,2016,2015
24910143, ,0,0, , ,4,38083,2016-06-23,50, ,WATER,Unplanned,11339661,1m,2016,2015
24910144, ,0,0, , ,4,38084,2016-06-15,60, ,WATER,Unplanned,11216068,1m,2016,2015
25400060, ,0,0, , ,4,38918,2017-02-10,, ,WATER,Unplanned,13637452,1m,2017,2016
25400159, ,0,0, , ,3,38939,2017-02-15,30, ,WATER,Unplanned,23651248,1m,2017,2016
25400175, ,0,0, , ,3,38945,2017-02-16,55, ,WATER,Unplanned,340180,1m,2017,2016
25400176, ,0,0, , ,4,38946,2017-02-16,, ,WATER,Unplanned,2806036,1m,2017,2016
25400196, ,0,0, , ,3,38958,2017-02-17,30, ,WATER,Unplanned,336597,1m,2017,2016
25400790, ,0,0, , ,3,38987,2017-02-27,35, ,WATER,Unplanned,352208,1m,2017,2016
25401287, ,0,0, , ,4,39020,2017-03-03,, ,WATER,Unplanned,11341980,1m,2017,2016
25401676, ,0,0, , ,3,39029,2017-03-01,, ,WATER,Unplanned,10102663,1m,2017,2016
25402113, ,0,0, , ,4,39032,2017-03-08,, ,WATER,Unplanned,20452647,1m,2017,2016
25404082, ,0,0, , ,4,39044,2017-03-11,35, ,WATER,Unplanned,336757,1m,2017,2016
25404085, ,0,0, , ,4,39047,2017-03-12,, ,WATER,Unplanned,21273441,1m,2017,2016
24492653, ,0,0, , ,4,37657,2016-03-21,38, ,WATER,Unplanned,11313902,1m,2016,2015
24595811, ,0,0, , ,4,37775,2016-04-13,60, ,WATER,Unplanned,2831097,1m,2016,2015
24597852, ,0,0, , ,4,37815,2016-04-18,15, ,WATER,Unplanned,329927,1m,2016,2015
24808179, ,0,0, , ,4,38008,2016-06-02,, ,WATER,Unplanned,10097831,1m,2016,2015
24858592, ,0,0, , ,3,38041,2016-06-05,, ,WATER,Unplanned,11128682,1m,2016,2015
24858619, ,0,0, , ,4,38048,2016-06-17,, ,WATER,Unplanned,10097831,1m,2016,2015
24858620, ,0,0, , ,4,38049,2016-06-17,, ,WATER,Unplanned,13476653,1m,2016,2015
24858621, ,0,0, , ,4,38050,2016-06-17,, ,WATER,Unplanned,11348998,1m,2016,2015
24858622, ,0,0, , ,3,38051,2016-06-18,, ,WATER,Unplanned,11529886,1m,2016,2015
24910145, ,0,0, , ,4,38085,2016-06-22,, ,WATER,Unplanned,11140549,1m,2016,2015
24910583, ,0,0, , ,3,38097,2016-06-28,, ,WATER,Unplanned,13677073,1m,2016,2015
24910584, ,0,0, , ,3,38098,2016-06-29,, ,WATER,Unplanned,11317071,1m,2016,2015
24910587, ,0,0, , ,4,38101,2016-06-21,77, ,WATER,Unplanned,13520540,1m,2016,2015
25341478, ,0,0, , ,4,38799,2017-01-03,, ,WATER,Unplanned,335067,1m,2017,2016
25344793, ,0,0, , ,4,38848,2017-01-19,30, ,WATER,Unplanned,335349,1m,2017,2016
25398949, ,0,0, , ,3,38884,2017-01-24,10, ,WATER,Unplanned,10098045,1m,2017,2016
25400192, ,0,0, , ,4,38954,2017-02-17,, ,WATER,Unplanned,13522020,1m,2017,2016
25400174, ,0,0, , ,3,38944,2017-02-16,90, ,WATER,Unplanned,21264939,1m,2017,2016
25400193, ,0,0, , ,3,38955,2017-02-16,, ,WATER,Unplanned,350641,1m,2017,2016
