GID,PIPE_ID,PIPE_DIA,PIPE_TYPE,PIPE_MATRL,START_NODE,END_NODE,WAT_CATGRY,GEOMLENGTH,COMMENTS,ESTATE,DATE_MADE,CRITICALTY,OP_STATUS
337618,28586,100,,PVC,31136,18913,POTABLE,0.684303,-SLAVE_AT_END_TO_GID=337625-SLAVE_AT_START_TO_GID=337617,326,1956-01-01,4,1
337629,28587,100,,PVC,4578,18904,POTABLE,0.802065,,326,1988-01-01,4,1
337648,28589,100,,PVC,18906,31135,POTABLE,0.79994,,326,1989-01-01,4,1
337649,28590,100,,PVC,4582,18911,POTABLE,0.828458,,326,1989-01-01,4,1
337651,28591,100,,PVC,33961,4582,POTABLE,46.613935,,326,1990-01-01,4,1
337657,28592,100,,PVC,18910,4581,POTABLE,1.286853,-SLAVE_AT_START_TO_GID=351707,326,1988-01-01,4,1
337658,28593,100,,PVC,18908,4579,POTABLE,0.887147,,326,1988-01-01,4,1
2767054,28594,100,,PVC,11868,4229,POTABLE,1.69511,,326,2000-01-01,4,1
2767060,28597,100,,PVC,29000,8019,POTABLE,8.399941,,326,2000-01-01,4,1
336959,28599,100,,PVC,15323,6613,POTABLE,82.259691,,326,1991-01-01,4,1
336960,28600,100,,PVC,5364,6614,POTABLE,90.677895,,326,1991-01-01,4,1
336961,28601,100,,PVC,5363,6615,POTABLE,46.980165,,326,1991-01-01,4,1
336962,28602,100,,PVC,17398,6616,POTABLE,43.893432,,326,1991-01-01,4,1
336460,28183,100,,AC,21693,13228,POTABLE,81.35202,,326,1982-01-01,4,1
336461,28184,100,,AC,21693,21707,POTABLE,18.923145,-SLAVE_AT_END_TO_GID=336533,326,1982-01-01,4,1
336463,28186,100,,PVC,13016,13017,POTABLE,153.44672,-MASTER,326,1988-01-01,4,1
336464,28187,100,,PVC,3746,13017,POTABLE,1.345232,-SLAVE_AT_END_TO_GID=336463-SLAVE_AT_START_TO_GID=11533966,326,1988-01-01,4,1
336465,28188,100,,PVC,13016,13018,POTABLE,131.742586,-SLAVE_AT_START_TO_GID=336463,326,1988-01-01,4,1
336471,28189,100,,PVC,3903,21512,POTABLE,24.294095,,326,1995-01-01,4,1
336472,28190,100,,PVC,13234,3903,POTABLE,2.486952,,326,1995-01-01,4,1
336476,28191,100,,AC,23263,26573,POTABLE,11.436418,,326,1983-01-01,4,1
336477,28192,100,,AC,13229,3897,POTABLE,249.4994,,326,1983-01-01,4,1
336478,28193,100,,AC,23263,13229,POTABLE,277.799065,,326,1983-01-01,4,1
336479,28194,100,,AC,28350,23263,POTABLE,23.882038,,326,1983-01-01,4,1
336480,28195,100,,AC,33760,28350,POTABLE,309.396985,,326,1983-01-01,4,1
336481,28196,100,,AC,33702,33760,POTABLE,135.788143,,326,1983-01-01,4,1
336482,28197,100,,AC,3904,33702,POTABLE,145.56258,,326,1983-01-01,4,1
336483,28198,100,,AC,34454,3904,POTABLE,8.130125,,326,1983-01-01,4,1
336484,28199,100,,AC,13236,34454,POTABLE,242.368202,,326,1983-01-01,4,1
336487,28200,100,,AC,13238,13237,POTABLE,233.492964,,326,1983-01-01,4,1
336489,28202,100,,AC,21696,3905,POTABLE,12.807791,,326,1983-01-01,4,1
336490,28203,100,,AC,3905,13426,POTABLE,4.026173,,326,1983-01-01,4,1
336491,28204,100,,AC,13426,21697,POTABLE,3.191988,-MASTER,326,1983-01-01,4,1
335759,28206,100,,AC,10985,16881,POTABLE,274.248527,,326,1968-01-01,4,2
10093450,28209,80,,PVC,33286,29961,POTABLE,0.976847,,326,1991-01-01,5,1
10093474,28210,80,,PVC,7705,11485,POTABLE,58.308369,,326,1991-01-01,5,1
336823,28425,100,,PVC,5134,15323,POTABLE,118.67998,-CLEANSING_FIX_KC,326,1991-01-01,4,1
336831,28426,100,,PVC,6611,32773,POTABLE,118.708845,-SLAVE_AT_END_TO_GID=336790,326,1991-01-01,4,1
336832,28427,100,,PVC,31867,15336,POTABLE,95.275125,,326,1991-01-01,4,1
336805,28428,100,,PVC,15337,5129,POTABLE,84.938395,-MASTER,326,1991-01-01,4,1
336848,28429,100,,PVC,27040,15326,POTABLE,55.487941,,326,1991-01-01,4,1
2785114,28430,100,,Blue Brute,20826,4643,POTABLE,1.499979,,326,1999-01-01,4,1
2785116,28431,100,,Blue Brute,4643,20827,POTABLE,11.2375,,326,1999-01-01,4,1
2785120,28432,100,,Blue Brute,20828,20829,POTABLE,2.250356,,326,1999-01-01,4,1
2785122,28433,100,,Blue Brute,20829,4639,POTABLE,17.50682,,326,1999-01-01,4,1
2785124,28434,100,,Blue Brute,20828,33869,POTABLE,38.390323,,326,1999-01-01,4,1
2784125,28435,100,,AC,20830,33980,POTABLE,65.28863,,326,1968-01-01,4,1
2784127,28436,100,,AC,33980,20832,POTABLE,19.162106,,326,1968-01-01,4,1
2784140,28437,100,,AC,20832,14335,POTABLE,65.984174,,326,1968-01-01,4,1
2784142,28438,100,,AC,14335,29076,POTABLE,14.568781,,326,1968-01-01,4,1
2784144,28439,100,,AC,29076,20838,POTABLE,69.251897,,326,1968-01-01,4,1
2784146,28440,100,,AC,20838,31378,POTABLE,11.970538,,326,1968-01-01,4,1
2784148,28441,100,,AC,31378,14336,POTABLE,12.20863,,326,1968-01-01,4,1
2784150,28442,100,,AC,14336,20839,POTABLE,25.166854,,326,1968-01-01,4,1
2784152,28443,100,,AC,20839,32784,POTABLE,41.434931,,326,1968-01-01,4,1
336963,28603,100,,PVC,15326,28678,POTABLE,56.638168,,326,1991-01-01,4,1
338188,28605,100,,AC,6043,25293,POTABLE,0.5,-SLAVE_AT_START_TO_GID=13654084,326,1979-01-01,4,1
338189,28606,100,,AC,6163,6047,POTABLE,98.291629,-MASTER,326,1979-01-01,4,1
338190,28607,100,,AC,6045,6163,POTABLE,95.651807,,326,1979-01-01,4,1
338195,28608,100,,AC,28653,6162,POTABLE,97.420892,,326,1979-01-01,4,1
338196,28609,100,,AC,6162,30086,POTABLE,116.772848,,326,1979-01-01,4,1
338197,28610,100,,AC,10102,19362,POTABLE,7.334103,,326,1979-01-01,4,1
338198,28611,100,,AC,6161,49817,POTABLE,68.601207,,326,1979-01-01,4,1
338200,28612,100,,AC,9535,6040,POTABLE,59.256288,,326,1979-01-01,4,1
338078,28613,100,,PVC,28883,11965,POTABLE,62.620089,,326,1998-01-01,4,1
338079,28614,100,,PVC,11965,11966,POTABLE,122.407499,,326,1998-01-01,4,1
338080,28615,100,,PVC,11966,4248,POTABLE,60.719673,,326,1998-01-01,4,1
338034,28616,100,,AC,18683,11954,POTABLE,98.441884,,326,1971-01-01,4,1
338071,28617,100,,PVC,34750,34642,POTABLE,218.540215,,326,1990-01-01,4,1
337470,28618,100,,PVC,5484,11106,POTABLE,174.014958,,326,1990-01-01,4,1
337473,28619,100,,PVC,11104,11103,POTABLE,112.955805,,326,1990-01-01,4,1
337474,28620,100,,PVC,11102,7773,POTABLE,54.579082,,326,1990-01-01,4,1
10093476,28211,80,,PVC,11485,29962,POTABLE,1.711364,,326,1991-01-01,5,1
10093554,28212,80,,PVC,7720,10771,POTABLE,51.942903,,326,1989-01-01,5,1
10093642,28214,80,,PVC,8892,14493,POTABLE,45.578087,,326,1992-01-01,5,1
10093645,28215,80,,PVC,14493,28290,POTABLE,1.588058,,326,1992-01-01,5,1
10092494,28217,80,,PVC,10532,26985,POTABLE,1.495947,,326,1981-01-01,5,1
10092511,28218,80,,PVC,28523,10533,POTABLE,44.853146,,326,1981-01-01,5,1
10092513,28219,80,,PVC,10533,27568,POTABLE,2.20131,,326,1981-01-01,5,1
10092514,28220,80,,PVC,26356,7954,POTABLE,44.299159,,326,1981-01-01,5,1
10092516,28221,80,,PVC,7954,10529,POTABLE,48.255656,,326,1981-01-01,5,1
10092518,28222,80,,PVC,10529,27569,POTABLE,1.380536,,326,1981-01-01,5,1
2780984,28223,80,,PVC,27528,28134,POTABLE,81.88355,,326,1993-01-01,5,1
335346,28224,100,,PVC,3848,17628,POTABLE,7.220448,-SLAVE_AT_START_TO_GID=335463,326,1984-01-01,4,1
335347,28225,100,,AC,10628,30058,POTABLE,45.744271,-SLAVE_AT_END_TO_GID=335348,326,1955-01-01,4,1
335348,28226,100,,AC,30058,17654,POTABLE,1.020009,-MASTER,326,1955-01-01,4,1
335349,28227,100,,AC,33797,34679,POTABLE,199.082962,-SLAVE_AT_START_TO_GID=335301,326,1955-01-01,4,1
338899,28444,100,,PVC,11892,4754,POTABLE,90.390833,,326,1989-01-01,4,1
338798,28445,100,,AC,4755,11877,POTABLE,12.364264,,326,1988-01-01,4,1
338801,28446,100,,PVC,26383,18269,POTABLE,30.994709,,326,1989-01-01,4,1
338806,28447,100,,PVC,4754,18067,POTABLE,8.2903,,326,1989-01-01,4,1
338809,28448,100,,PVC,18068,26383,POTABLE,9.34088,,326,1989-01-01,4,1
338838,28449,100,,PVC,18268,18266,POTABLE,39.674139,-MASTER,326,1989-01-01,4,1
338847,28450,100,,PVC,7761,32830,POTABLE,11.115573,,326,1990-01-01,4,1
339189,28453,100,,PVC,47305,25379,POTABLE,153.074956,,326,1989-01-01,4,2
339190,28454,100,,PVC,23339,10688,POTABLE,58.418559,,326,1989-01-01,4,2
339154,28456,100,,AC,19823,19824,POTABLE,79.069263,,326,1953-01-01,4,2
339158,28457,100,,AC,19830,43688,POTABLE,102.504941,,326,1953-01-01,4,2
339178,28459,100,,AC,29005,34245,POTABLE,56.647266,,326,1955-01-01,4,1
339186,28460,100,,AC,4391,34245,POTABLE,45.350548,,326,1955-01-01,4,1
339194,28461,100,,AC,43688,44935,POTABLE,60.4514,,326,1989-01-01,4,2
339249,28462,100,,AC,18032,4407,POTABLE,1.271845,-SLAVE_AT_START_TO_GID=351585,326,1972-01-01,4,1
338454,28464,100,,PVC,25039,17913,POTABLE,31.832393,-SLAVE_AT_END_TO_GID=338453,326,1998-01-01,4,1
338458,28465,100,,PVC,17728,25038,POTABLE,41.828516,,326,1998-01-01,4,1
338459,28466,100,,PVC,17914,17729,POTABLE,22.064731,,326,1998-01-01,4,1
338460,28467,100,,PVC,17915,17914,POTABLE,38.213102,,326,1998-01-01,4,1
337454,28621,100,,PVC,16954,34450,POTABLE,87.41513,,326,1990-01-01,4,1
337460,28622,100,,PVC,9983,11108,POTABLE,86.888491,,326,1990-01-01,4,1
337259,28623,100,,PVC,19721,9977,POTABLE,130.412527,-MASTER,326,1988-01-01,4,1
337273,28624,100,,PVC,26559,5318,POTABLE,90.387413,-MASTER,326,1987-01-01,4,1
337265,28625,100,,PVC,5319,33410,POTABLE,78.288574,,326,1987-01-01,4,1
337165,28626,100,,AC,12296,4388,POTABLE,91.572455,,326,1964-01-01,4,1
337166,28627,100,,AC,12295,12296,POTABLE,56.783338,,326,1964-01-01,4,1
337167,28629,100,,PVC,5835,19372,POTABLE,27.49233,-SLAVE_AT_END_TO_GID=337168,326,1986-01-01,4,1
337168,28630,100,,PVC,33259,19372,POTABLE,180.172602,-MASTER,326,1986-01-01,4,1
337169,28631,100,,AC,12299,33259,POTABLE,173.935603,,326,1964-01-01,4,1
337170,28632,100,,AC,5826,12299,POTABLE,21.81563,,326,1964-01-01,4,1
2772810,28633,100,,PVC,14170,31158,POTABLE,2.500023,,326,1999-01-01,4,1
2772812,28634,100,,PVC,31158,8033,POTABLE,1.10001,,326,1999-01-01,4,1
2772814,28635,100,,DICL,8033,27197,POTABLE,11.000101,,326,1999-01-01,4,1
335350,28228,100,,AC,34679,17631,POTABLE,1.509696,,326,1985-01-01,4,1
335352,28229,100,,DICL,17629,31902,POTABLE,1.000046,,326,1985-01-01,4,1
2761432,28230,80,,PVC,14000,5346,POTABLE,11.263594,,326,1983-01-01,5,1
334848,28231,80,,PVC,37826,5346,POTABLE,193.052111,,326,1983-01-01,5,1
334786,28233,80,,PVC,13832,37824,POTABLE,27.609846,,326,1983-01-01,5,1
334820,28234,80,,PVC,42692,42693,POTABLE,7.488963,,326,1983-01-01,5,1
21894668,52538,225,,PVC,49362,16517,POTABLE,19.829899,,326,1994-01-01,3,1
21918807,52548,200,,Blue Brute,49372,49371,POTABLE,1.284129,Barries Road,326,2013-10-11,4,1
21918813,52541,200,,PVC,49373,49367,POTABLE,15.827578,Barries Road,326,2013-10-11,4,1
21919660,52586,225,,PVC,49406,49404,POTABLE,0.646548,EMBLETON CHA MELTON SOUTH,996,2013-05-30,3,1
21919661,52584,100,,PVC,49394,49392,POTABLE,22.584774,BLACKWATER CR MELTON SOUTH,996,2013-05-30,4,1
21919662,52583,100,,PVC,49386,49387,POTABLE,13.668255,BLACKWATER CR MELTON SOUTH,996,2013-05-30,4,1
11091423,28244,80,,PVC,37813,1717,POTABLE,0.340276,,326,1985-01-01,5,1
11518717,28251,80,,PVC,19701,26114,POTABLE,31.194938,,326,2004-11-01,5,1
11518744,28252,80,,PVC,26114,19702,POTABLE,0.956038,,326,2004-11-01,5,1
11518754,28253,80,,PVC,19703,5312,POTABLE,18.311894,,326,2004-11-01,5,1
335846,28257,100,,PVC,12805,12804,POTABLE,214.800344,,326,1990-01-01,4,1
335848,28259,100,,PVC,34955,5211,POTABLE,5.719033,,326,1990-01-01,4,1
338462,28469,100,,PVC,780,17916,POTABLE,25.348965,-MASTER,326,1998-01-01,4,1
338359,28470,100,,AC,11121,5638,POTABLE,2.362422,,326,1968-01-01,4,1
338376,28471,100,,AC,5491,17179,POTABLE,22.161869,,326,1970-01-01,4,1
338377,28472,100,,AC,43917,17179,POTABLE,1.247035,,326,1970-01-01,4,1
338386,28474,100,,AC,32257,11118,POTABLE,1.219894,,326,1970-01-01,4,1
338402,28475,100,,AC,17191,11117,POTABLE,45.859604,-SLAVE_AT_END_TO_GID=338403-SLAVE_AT_START_TO_GID=338385,326,1970-01-01,4,1
338403,28476,100,,AC,11117,11116,POTABLE,80.500852,-MASTER,326,1970-01-01,4,1
338385,28477,100,,AC,46700,32257,POTABLE,3.279355,-MASTER,326,1970-01-01,4,1
338365,28478,100,,AC,11120,32255,POTABLE,27.765407,,326,1970-01-01,4,1
338375,28479,100,,AC,17180,44657,POTABLE,104.18087,,326,1970-01-01,4,1
338245,28480,100,,AC,11131,25104,POTABLE,112.706321,,326,1972-01-01,4,1
338247,28481,100,,AC,25105,4962,POTABLE,0.840023,,326,1972-01-01,4,1
338404,28482,100,,AC,17379,25105,POTABLE,19.871695,-MASTER,326,1978-01-01,4,1
338256,28483,100,,AC,17378,17185,POTABLE,106.895379,,326,1975-01-01,4,1
338260,28484,100,,AC,46682,4960,POTABLE,228.883211,-SLAVE_AT_START_TO_GID=338264,326,1968-01-01,4,1
336830,28486,100,,PVC,17384,15336,POTABLE,78.381642,-SLAVE_AT_START_TO_GID=336790,326,1991-01-01,4,1
336727,28487,100,,AC,16735,5117,POTABLE,1.41241,-MASTER,326,1956-01-01,4,1
339012,28488,100,,AC,19490,19466,POTABLE,92.273794,,326,1978-01-01,4,1
2772818,28636,100,,PVC,33981,8212,POTABLE,182.97548,,326,1999-01-01,4,1
2775460,28638,100,,DICL,16600,15372,POTABLE,45.500301,,326,2000-01-01,4,1
2775263,28639,100,,PVC,34406,25474,POTABLE,22.307158,,326,2000-01-01,4,1
2783005,28640,100,,PVC,34803,7166,POTABLE,1.800008,,326,2000-01-01,4,1
2775462,28641,100,,DICL,15372,4474,POTABLE,1.000007,,326,2000-01-01,4,1
2762212,28642,100,,PVC,15608,10175,POTABLE,198.814149,,326,1999-01-01,4,1
2762214,28643,100,,PVC,15609,15608,POTABLE,80.827945,-SLAVE_AT_START_TO_GID=10076437,326,1993-01-01,4,1
336948,28644,100,,AC,5143,27700,POTABLE,11.483668,,326,1979-01-01,4,1
336864,28647,100,,PVC,23247,28895,POTABLE,1.798934,-SLAVE_AT_END_TO_GID=336964-SLAVE_AT_START_TO_GID=336909,326,1994-01-01,4,1
336873,28648,100,,PVC,18567,5145,POTABLE,2.914455,,326,1990-01-01,4,1
336874,28649,100,,PVC,5145,10425,POTABLE,2.798731,,326,1990-01-01,4,1
336875,28650,100,,AC,35049,12487,POTABLE,41.154197,-MASTER,326,1961-01-01,4,1
336876,28651,100,,AC,12487,9625,POTABLE,31.978368,-SLAVE_AT_START_TO_GID=336875,326,1961-01-01,4,1
336882,28653,100,,PVC,10425,10427,POTABLE,98.760002,,326,1990-01-01,4,1
336884,28654,100,,AC,5136,23246,POTABLE,1.766576,,326,1890-12-25,4,1
336885,28655,100,,AC,33575,5136,POTABLE,1.369498,,326,1958-01-01,4,1
336886,28656,100,,PVC,5287,18569,POTABLE,7.020327,,326,1985-01-01,4,1
336887,28657,100,,PVC,13851,5287,POTABLE,36.873248,,326,1985-01-01,4,1
336888,28658,100,,PVC,17393,13851,POTABLE,195.322946,,326,1985-01-01,4,1
336889,28659,100,,PVC,5289,17393,POTABLE,8.006769,,326,1985-01-01,4,1
336894,28660,100,,PVC,13852,5289,POTABLE,5.489677,,326,1985-01-01,4,1
336895,28661,100,,PVC,13846,13008,POTABLE,115.458788,,326,1990-01-01,4,1
336896,28662,100,,PVC,13847,13846,POTABLE,74.629209,,326,1990-01-01,4,1
336897,28663,100,,PVC,17392,13847,POTABLE,148.565089,,326,1990-01-01,4,1
335849,28260,100,,PVC,27881,5210,POTABLE,1.265281,-SLAVE_AT_START_TO_GID=2843777,326,1999-01-01,4,1
335850,28261,100,,DICL,5210,2913,POTABLE,17.301013,,326,1999-01-01,4,1
335851,28263,100,,PVC,2913,324,POTABLE,2.830512,,326,1999-01-01,4,1
335852,28264,100,,PVC,324,34479,POTABLE,144.537478,,326,1999-01-01,4,1
335853,28265,100,,PVC,34479,7595,POTABLE,190.388334,,326,1999-01-01,4,1
335854,28266,100,,DICL,7595,325,POTABLE,16.500066,,326,1999-01-01,4,1
335856,28267,100,,PVC,326,32900,POTABLE,14.144314,,326,1999-01-01,4,1
335857,28268,100,,PVC,32900,327,POTABLE,27.464575,,326,1999-01-01,4,1
335858,28269,100,,PVC,327,328,POTABLE,36.000141,,326,1999-01-01,4,1
335859,28270,100,,PVC,328,10165,POTABLE,13.200052,,326,1999-01-01,4,1
335860,28272,100,,DICL,34594,17780,POTABLE,1.520252,,326,1994-01-01,4,1
335864,28273,100,,PVC,19152,5219,POTABLE,4.500004,,326,1994-01-01,4,1
335866,28275,100,,PVC,5219,32645,POTABLE,1.100001,,326,1994-01-01,4,1
335867,28276,100,,PVC,26698,31889,POTABLE,1.500003,-MASTER,326,1997-01-01,4,1
335873,28277,100,,PVC,12812,26698,POTABLE,122.118412,,326,1997-01-01,4,1
335885,28278,100,,PVC,11037,6358,POTABLE,76.803971,,326,1999-01-01,4,1
335892,28279,100,,DICL,29942,16141,POTABLE,19.010543,-SLAVE_AT_END_TO_GID=335896,326,1995-01-01,4,1
335390,28280,100,,AC,16784,10473,POTABLE,158.285181,,326,1955-01-01,4,1
335367,28282,100,,AC,17670,3983,POTABLE,5.977626,-MASTER,326,1955-01-01,4,1
335279,28284,100,,PVC,10611,8386,POTABLE,60.064996,,326,1992-01-01,4,1
335280,28285,100,,PVC,10612,10611,POTABLE,79.98902,,326,1992-01-01,4,1
335219,28286,100,,PVC,16756,5908,POTABLE,0.744036,,326,1986-01-01,4,1
335220,28287,100,,PVC,11536,16756,POTABLE,1.385956,,326,1986-01-01,4,1
335221,28288,100,,PVC,10453,16760,POTABLE,90.127715,,326,1985-01-01,4,1
339057,28489,100,,AC,25379,47266,POTABLE,12.169616,,326,1989-01-01,4,2
339081,28490,100,,AC,32487,47304,POTABLE,12.527438,,326,1973-01-01,4,2
339027,28491,100,,AC,30648,19685,POTABLE,26.077615,,326,1977-01-01,4,1
339028,28492,100,,AC,19685,30647,POTABLE,37.000398,,326,1977-01-01,4,1
339029,28493,100,,AC,28774,19685,POTABLE,47.949404,,326,1977-01-01,4,1
339030,28494,100,,AC,30640,19685,POTABLE,18.33668,,326,1977-01-01,4,1
339033,28495,100,,AC,10686,19684,POTABLE,48.45479,-SLAVE_AT_END_TO_GID=339034-SLAVE_AT_START_TO_GID=339032,326,1977-01-01,4,1
339034,28496,100,,AC,19684,4951,POTABLE,18.837045,-MASTER,326,1977-01-01,4,1
338940,28497,100,,AC,37796,28783,POTABLE,55.584009,,326,1978-01-01,4,1
338944,28498,100,,AC,12065,19461,POTABLE,57.16847,,326,1978-01-01,4,1
338864,28499,100,,AC,28889,18282,POTABLE,54.658314,,326,1978-01-01,4,1
338866,28500,100,,AC,12047,4764,POTABLE,47.822829,,326,1978-01-01,4,1
338878,28501,100,,AC,12043,31331,POTABLE,69.234699,,326,1987-01-01,4,1
2779730,28677,100,,AC,1398,33468,POTABLE,2.326151,,326,1971-01-01,4,1
2779734,28678,100,,AC,19306,33468,POTABLE,2.66081,,326,1971-01-01,4,1
2779770,28679,100,,AC,31374,19309,POTABLE,25.793241,,326,1971-01-01,4,1
2779772,28680,100,,AC,19309,19310,POTABLE,88.035134,,326,1971-01-01,4,1
2779774,28681,100,,AC,19310,19311,POTABLE,80.983953,,326,1971-01-01,4,1
2779776,28682,100,,AC,19311,15111,POTABLE,43.792298,,326,1971-01-01,4,1
2778277,28683,100,,AC,15405,3613,POTABLE,189.64312,,326,1971-01-01,4,1
2772063,28684,100,,AC,31764,18882,POTABLE,1.756509,,326,1978-01-01,4,1
2778209,28686,100,,AC,16449,9515,POTABLE,153.485384,,326,1972-01-01,4,1
2778211,28687,100,,AC,9515,16450,POTABLE,4.600037,,326,1972-01-01,4,1
2778213,28688,100,,AC,16450,29381,POTABLE,3.174374,,326,1972-01-01,4,1
2771702,28689,100,,AC,3936,14177,POTABLE,5.108743,,326,1971-01-01,4,1
2771706,28691,100,,AC,34764,30222,POTABLE,102.347683,,326,1972-01-01,4,1
2778090,28692,100,,AC,14134,28648,POTABLE,140.788084,,326,1970-01-01,4,1
2764883,28693,100,,AC,4109,9527,POTABLE,82.742064,,326,1971-01-01,4,1
2762217,28694,100,,PVC,10175,10176,POTABLE,208.601046,,326,1999-01-01,4,1
2762219,28695,100,,PVC,10176,27196,POTABLE,162.300611,,326,1999-01-01,4,1
2762221,28696,100,,MSCL,27196,8014,POTABLE,8.700032,,326,1999-01-01,4,1
2762223,28697,100,,PVC,8014,28139,POTABLE,76.800289,,1001,1999-01-01,4,1
2769216,28698,100,,AC,14109,29085,POTABLE,64.415621,-SLAVE_AT_END_TO_GID=11567755,326,1970-01-01,4,1
2764930,28699,100,,PVC,15221,10349,POTABLE,158.933788,,326,1972-01-01,4,1
2769218,28700,100,,AC,27741,30407,POTABLE,119.552022,,326,1970-01-01,4,1
2771679,28701,100,,AC,3935,34193,POTABLE,14.644864,-SLAVE_AT_END_TO_GID=11553150,326,1972-01-01,4,1
2779866,28702,100,,Blue Brute,3612,3076,POTABLE,12.127066,,326,1999-01-01,4,1
2779873,28703,100,,Blue Brute,32438,15394,POTABLE,2.375317,,326,1999-01-01,4,2
2764875,28704,100,,AC,37807,19107,POTABLE,13.953325,,326,1971-01-01,4,1
337996,28289,100,,AC,10969,17293,POTABLE,97.006773,-SLAVE_AT_END_TO_GID=337903,326,1976-01-01,4,1
337382,28290,100,,DICL,7768,17163,POTABLE,17.636124,,326,1991-01-01,4,1
337275,28291,100,,AC,53770,11110,POTABLE,44.487674,,326,1976-01-01,4,1
337277,28292,100,,AC,53763,53755,POTABLE,27.023392,,326,1976-01-01,4,2
337279,28295,100,,AC,53757,53753,POTABLE,3.804878,,326,1976-01-01,4,2
337296,28296,100,,PVC,5459,17173,POTABLE,2.211222,-SLAVE_AT_END_TO_GID=351116,326,1990-01-01,4,1
337300,28297,100,,PVC,19725,5483,POTABLE,5.333508,,326,1990-01-01,4,1
337305,28298,100,,PVC,11107,5484,POTABLE,3.450407,,326,1990-01-01,4,1
337319,28299,100,,PVC,17171,32253,POTABLE,5.34129,-MASTER,326,1990-01-01,4,1
337325,28300,100,,PVC,32253,11103,POTABLE,0.934985,-SLAVE_AT_START_TO_GID=337319,326,1990-01-01,4,1
337334,28302,100,,DICL,16953,7772,POTABLE,16.001894,,326,1986-01-01,4,1
337346,28303,100,,PVC,17165,11097,POTABLE,1.613986,,326,1986-01-01,4,1
337366,28304,100,,AC,30109,10164,POTABLE,67.477406,,326,1976-01-01,4,1
337372,28305,100,,AC,10162,10164,POTABLE,93.262511,,326,1976-01-01,4,1
337389,28308,100,,AC,10159,26561,POTABLE,0.999992,,326,1991-01-01,4,1
337397,28311,100,,DICL,6634,34079,POTABLE,1.500939,,326,1986-01-01,4,1
337402,28312,100,,AC,6632,17158,POTABLE,0.800009,,326,1976-01-01,4,1
338879,28502,100,,AC,12041,35090,POTABLE,24.606836,,326,1987-01-01,4,1
338014,28503,100,,AC,4238,10966,POTABLE,88.649496,,326,1976-01-01,4,1
338004,28504,100,,AC,10967,34922,POTABLE,67.557102,,326,1976-01-01,4,1
338007,28505,100,,AC,10967,4238,POTABLE,89.784558,,326,1976-01-01,4,1
338262,28506,100,,AC,31532,17202,POTABLE,1.000002,,326,1968-01-01,4,1
338264,28507,100,,AC,5640,17202,POTABLE,1.000124,-MASTER,326,1968-01-01,4,1
338269,28508,100,,AC,32491,28893,POTABLE,1.00007,,326,1968-01-01,4,1
338275,28509,100,,AC,5494,17201,POTABLE,3.700214,-MASTER,326,1972-01-01,4,1
338302,28511,100,,AC,17198,5501,POTABLE,0.999917,,326,1968-01-01,4,1
338329,28512,100,,AC,30615,17193,POTABLE,124.30879,,326,1971-01-01,4,1
338332,28513,100,,AC,5497,28789,POTABLE,49.591717,,326,1970-01-01,4,1
336899,28664,100,,PVC,17392,9135,POTABLE,2.382511,-SLAVE_AT_START_TO_GID=11144579,326,1990-01-01,4,1
336900,28665,100,,PVC,33978,13007,POTABLE,142.653804,,326,1990-01-01,4,1
339200,28666,100,,AC,10869,10715,POTABLE,102.100555,,326,1955-01-01,4,1
339130,28669,100,,AC,30644,9972,POTABLE,36.53633,,326,1974-01-01,4,1
337489,28670,100,,PVC,11099,11098,POTABLE,123.917278,,326,1990-01-01,4,1
337527,28671,100,,PVC,10156,10157,POTABLE,89.497543,,326,1986-01-01,4,1
2779722,28673,100,,AC,19304,19305,POTABLE,122.000922,,326,1971-01-01,4,1
2779724,28674,100,,AC,19305,10199,POTABLE,120.905784,,326,1971-01-01,4,1
2779726,28675,100,,AC,19301,33002,POTABLE,33.64885,-SLAVE_AT_END_TO_GID=13641761,326,1971-01-01,4,1
2779728,28676,100,,AC,15109,1398,POTABLE,10.357945,,326,1971-01-01,4,1
337405,28313,100,,AC,28345,6632,POTABLE,2.94725,,326,1976-01-01,4,1
337408,28314,100,,AC,33668,30108,POTABLE,17.855575,,326,1976-01-01,4,1
337409,28315,100,,AC,17157,5474,POTABLE,0.986699,,326,1976-01-01,4,1
337687,28317,100,,PVC,11326,4578,POTABLE,54.405108,,326,1988-01-01,4,1
336968,28319,100,,PVC,13856,33977,POTABLE,115.653979,,326,1990-01-01,4,1
336974,28320,100,,PVC,13858,5288,POTABLE,103.781516,,326,1985-01-01,4,1
336929,28321,100,,AC,32634,18573,POTABLE,29.672828,,326,1979-01-01,4,1
336930,28322,100,,AC,12482,32634,POTABLE,83.878429,,326,1979-01-01,4,1
336931,28323,100,,AC,5139,12482,POTABLE,86.631738,,326,1979-01-01,4,1
336932,28324,100,,AC,18574,5139,POTABLE,0.73614,-SLAVE_AT_START_TO_GID=336935,326,1979-01-01,4,1
336935,28326,100,,AC,18574,5140,POTABLE,4.07588,-MASTER,326,1979-01-01,4,1
336936,28327,100,,AC,18575,18574,POTABLE,94.361374,,326,1979-01-01,4,1
336937,28328,100,,AC,31872,18575,POTABLE,88.35944,,326,1979-01-01,4,1
336938,28329,100,,AC,18576,31872,POTABLE,2.849576,,326,1979-01-01,4,1
336939,28330,100,,AC,18576,12485,POTABLE,111.071213,,326,1979-01-01,4,1
